id_parcours,Date_Reservation,Client_Prenom,Client_Nom,Age_client,Cat_CSP,Transport_ID,Ville_départ,Ville_dépose,Distance_(km),Date_Prise_véhicule,Date_Restitution_véhicule,Conducteur,Catégorie_véhicule,Modèle_véhicule,Immatriculation,Sinistre,Type_sinistre,Assurance
777,2015-11-11,Jennifer,Turner DVM,35,Cadre,53,Lille,LeMans,437,2014-05-26,2014-03-12,Phillip Herrera,Electrique,Mazda,XX71YY,0,RESPONSABLE,GROUPAMA
1190,2000-11-13,Amanda,Andrews,0,Cadre,57,Lyon,Marseille,417,2000-03-09,2013-10-26,Kenneth Griffin,Berline,Dacia,XX5YY,1,RESPONSABLE,ALLIANZ
3588,1993-12-20,Eric,Nguyen,91,Cadre,87,Lyon,Nice,152,1993-02-23,2004-04-22,Jordan Townsend,Citadine,Fiat,XX41YY,0,NON RESPONSABLE,AXA
2741,1996-07-19,Robert,Steele,57,Cadre,78,Amiens,Marseille,363,2002-12-18,1991-09-28,Chelsea Hudson,Electrique,Kia,XX28YY,1,RESPONSABLE,AXA
3969,2008-06-23,Jimmy,Thompson,27,Cadre,30,Strasbourg,LeHavre,603,2006-10-07,2006-10-05,Michael Stafford,Berline,Dacia,XX47YY,0,RESPONSABLE,ALLIANZ
3327,2020-08-19,Alexandra,Carter,43,Cadre,29,Lille,LeMans,504,2008-08-07,2001-08-12,Raymond Vasquez,Citadine,Tesla,XX19YY,1,NON RESPONSABLE,GROUPAMA
1295,2018-11-04,Lisa,Taylor,80,Non Cadre,34,Strasbourg,LeMans,25,2016-07-10,1997-09-23,Patricia Holmes,Electrique,Audi,XX11YY,1,RESPONSABLE,GENERALI
3336,1998-05-20,Eric,Bell,91,Cadre,75,Strasbourg,Bordeaux,317,2006-03-06,2009-01-11,Emily Peck,Citadine,Hyundai,XX81YY,1,RESPONSABLE,GROUPAMA
1857,2000-04-24,Joshua,Robinson,86,Non Cadre,49,Strasbourg,Nice,410,2018-05-09,2005-04-15,Christopher Phillips MD,Electrique,Hyundai,XX83YY,1,RESPONSABLE,ALLIANZ
2436,2011-03-30,Mark,Hale,88,Non Cadre,25,Amiens,Nice,185,2008-05-01,2004-02-12,Justin Smith PhD,Berline,Kia,XX70YY,1,RESPONSABLE,GROUPAMA
3362,1994-03-10,Erika,Elliott,14,Cadre,77,Nantes,Nice,687,2018-09-29,2002-04-26,David Butler,Citadine,Tesla,XX2YY,1,NON RESPONSABLE,ALLIANZ
2215,2017-04-04,Micheal,Spencer,71,Non Cadre,4,Strasbourg,Bordeaux,214,2018-06-08,1992-10-03,Michael Hernandez,Citadine,Fiat,XX92YY,0,RESPONSABLE,GENERALI
3309,1998-09-07,Chelsea,Brown,48,Non Cadre,68,Lyon,LeMans,339,1994-09-07,2001-06-05,Jessica Smith,Electrique,Tesla,XX65YY,0,RESPONSABLE,GROUPAMA
2097,2006-04-22,Selena,Curry,84,Non Cadre,70,Nantes,Bordeaux,917,2006-04-10,2008-08-02,Denise Armstrong,Berline,Mazda,XX83YY,1,RESPONSABLE,AXA
